Zeit,GloHorRad_normal,GloHorRad_warm,GloHorRad_kalt
14432400,0,0,0
14436000,0,0,0
14439600,0,0,0
14443200,0,0,0
14446800,47,7,24
14450400,179,20,114
14454000,327,62,291
14,457,600,426,139,400
14,461,200,501,283,600
14,464,800,617,416,700
14,468,400,732,286,800
14,472,000,856,384,800
14,475,600,923,609,700
14,479,200,874,296,700
14,482,800,786,195,600
14,486,400,668,145,500
14,490,000,521,168,400
14,493,600,355,191,200
14497200,197,92,146
14500800,59,28,46
14504400,0,0,0
14508000,0,0,0
14511600,0,0,0
14515200,0,0,0
14518800,0,0,0
14522400,0,0,0
14526000,0,0,0
14529600,0,0,0
14533200,6,13,5
14536800,67,90,82
14,540,400,218,235,100
14,544,000,293,429,300
14,547,600,319,544,400
14,551,200,294,645,400
14,554,800,257,766,500
14,558,400,200,774,500
14,562,000,224,772,500
14,565,600,523,708,300
14,569,200,644,646,200
14,572,800,563,588,100
14576400,412,458,69
14580000,320,304,46
14583600,164,147,28
14587200,56,59,12
14590800,0,0,0
14594400,0,0,0
14598000,0,0,0
14601600,0,0,0
14605200,0,0,0
14608800,0,0,0
14612400,0,0,0
14616000,0,3,0
14619600,7,51,37
14623200,19,172,136
14626800,45,318,193
14630400,80,473,360
14,634,000,108,598,500
14,637,600,170,721,400
14,641,200,487,839,400
14,644,800,571,850,400
14,648,400,554,749,400
14,652,000,601,688,500
14,655,600,505,662,500
14,659,200,373,468,200
14,662,800,310,334,100
14666400,185,262,54
14670000,32,65,39
14673600,11,29,24
14677200,0,0,0
14680800,0,0,0
14684400,0,0,0
14688000,0,0,0
14691600,0,0,0
14695200,0,0,0
14698800,0,0,0
14702400,0,0,0
14706000,45,5,5
14709600,187,74,16
14713200,348,195,69
14,716,800,494,401,200
14,720,400,499,559,300
14,724,000,344,622,400
14,727,600,437,585,500
14,731,200,675,642,400
14,734,800,456,580,600
14,738,400,571,595,500
14,742,000,688,575,300
14,745,600,437,542,100
14,749,200,230,443,200
14752800,93,306,281
14756400,82,158,198
14760000,22,19,62
14763600,0,0,0
14767200,0,0,0
14770800,0,0,0
14774400,0,0,0
14778000,0,0,0
14781600,0,0,0
14785200,0,0,0
14788800,0,0,0
14792400,7,8,5
14796000,34,88,57
14,799,600,173,192,200
14,803,200,141,324,500
14,806,800,349,583,500
14,810,400,607,532,500
14,814,000,606,494,400
14,817,600,652,563,100
14,821,200,828,501,200
14,824,800,772,382,500
14,828,400,621,471,500
14,832,000,533,355,400
14,835,600,454,325,300
14,839,200,208,268,100
14842800,57,195,34
14846400,19,73,21
14850000,0,0,0
14853600,0,0,0
14857200,0,0,0
14860800,0,0,0
14864400,0,0,0
14868000,0,0,0
14871600,0,0,0
14875200,0,0,0
14878800,6,7,5
14882400,16,63,61
14886000,45,215,220
14,889,600,169,382,400
14,893,200,355,529,500
14,896,800,595,554,400
14,900,400,664,545,500
14,904,000,457,719,700
14,907,600,328,640,700
14,911,200,361,285,700
14,914,800,229,179,500
14,918,400,236,262,200
14,922,000,397,219,100
14925600,212,146,36
14929200,109,160,42
14932800,21,55,53
14936400,0,0,0
14940000,0,0,0
14943600,0,0,0
14947200,0,0,0
14950800,0,0,0
14954400,0,0,0
14958000,0,0,0
14961600,0,0,2
14965200,4,15,51
14968800,37,124,185
14,972,400,161,276,300
14,976,000,353,344,400
14,979,600,381,494,500
14,983,200,380,581,500
14,986,800,476,570,500
14,990,400,554,442,500
14,994,000,424,443,700
14,997,600,455,560,600
15,001,200,649,558,200
15,004,800,591,585,100
15,008,400,423,471,100
15,012,000,234,311,200
15,015,600,147,173,100
15019200,66,62,48
15022800,0,0,0
15026400,0,0,0
15030000,0,0,0
15033600,0,0,0
15037200,0,0,0
15040800,0,0,0
15044400,0,0,0
15048000,0,0,0
15051600,39,28,33
15,055,200,163,133,100
15,058,800,279,301,200
15,062,400,434,457,300
15,066,000,572,607,400
15,069,600,708,717,400
15,073,200,606,747,600
15,076,800,389,754,400
15,080,400,625,690,400
15,084,000,715,632,700
15,087,600,637,628,500
15,091,200,574,567,400
15,094,800,491,478,200
15,098,400,333,335,200
15,102,000,186,156,100
15105600,48,46,53
15109200,0,0,0
15112800,0,0,0
15116400,0,0,0
15120000,0,0,0
15123600,0,0,0
15127200,0,0,0
15130800,0,0,0
15134400,1,0,0
15138000,13,15,26
15141600,21,93,129
15145200,34,252,288
15148800,84,441,434
15,152,400,105,589,500
15,156,000,118,729,600
15,159,600,127,777,700
15,163,200,130,784,700
15,166,800,170,803,500
15,170,400,181,663,400
15,174,000,203,513,300
15,177,600,312,461,400
15,181,200,338,389,300
15,184,800,288,237,200
15188400,166,116,90
15192000,55,53,22
15195600,0,0,0
15199200,0,0,0
15202800,0,0,0
15206400,0,0,0
15210000,0,0,0
15213600,0,0,0
15217200,0,0,0
15220800,0,0,0
15224400,6,18,4
15228000,53,29,31
15231600,179,125,85
15,235,200,178,328,100
15,238,800,212,500,100
15,242,400,231,731,100
15,246,000,188,797,100
15,249,600,178,736,200
15,253,200,193,709,200
15,256,800,240,715,500
15,260,400,171,544,400
15,264,000,258,537,300
15,267,600,202,475,200
15271200,89,323,231
15274800,74,203,118
15278400,32,70,24
15282000,0,0,0
15285600,0,0,0
15289200,0,0,0
15292800,0,0,0
15296400,0,0,0
15300000,0,0,0
15303600,0,0,0
15307200,0,0,0
15310800,14,28,45
15314400,22,139,170
15318000,35,284,319
15321600,75,430,477
15,325,200,124,592,500
15,328,800,132,716,700
15,332,400,140,823,800
15,336,000,131,882,800
15,339,600,171,900,800
15,343,200,243,852,800
15,346,800,410,768,700
15,350,400,388,628,600
15,354,000,220,277,500
15357600,176,43,363
15361200,114,22,206
15364800,22,16,63
15368400,0,0,0
15372000,0,0,0
15375600,0,0,0
15379200,0,0,0
15382800,0,0,0
15386400,0,0,0
15390000,0,0,0
15393600,0,0,0
15397200,13,14,47
15400800,48,99,174
15404400,63,213,323
15408000,83,341,485
15,411,600,142,382,600
15,415,200,283,526,700
15,418,800,405,577,800
15,422,400,685,585,900
15,426,000,685,561,900
15,429,600,360,404,800
15,433,200,213,381,700
15,436,800,222,483,600
15,440,400,172,423,500
15,444,000,110,308,300
15447600,72,176,209
15451200,27,67,67
15454800,0,0,0
15458400,0,0,0
15462000,0,0,0
15465600,0,0,0
15469200,0,0,0
15472800,0,0,0
15476400,0,0,0
15480000,0,0,0
15483600,12,22,42
15487200,74,136,167
15,490,800,144,284,300
15,494,400,254,456,400
15,498,000,447,571,600
15,501,600,450,452,700
15,505,200,320,557,800
15,508,800,330,676,900
15,512,400,521,685,900
15,516,000,598,641,800
15,519,600,301,597,700
15,523,200,150,614,600
15,526,800,116,459,500
15530400,86,286,364
15534000,65,121,209
15537600,33,24,73
15541200,0,0,0
15544800,0,0,0
15548400,0,0,0
15552000,0,0,0
15555600,0,0,0
15559200,0,0,0
15562800,0,0,0
15566400,0,0,0
15570000,45,4,4
15573600,169,17,31
15577200,297,33,58
15580800,290,51,61
15584400,390,76,168
15,588,000,620,111,100
15,591,600,627,125,100
15,595,200,498,138,100
15598800,636,203,89
15602400,842,360,87
15606000,774,509,81
15609600,656,414,87
15613200,511,156,86
15616800,351,97,71
15620400,163,57,38
15624000,17,32,18
15627600,0,0,0
15631200,0,0,0
15634800,0,0,0
15638400,0,0,0
15642000,0,0,0
15645600,0,0,0
15649200,0,0,0
15652800,0,0,0
15656400,30,21,4
15660000,122,127,32
15,663,600,233,290,100
15,667,200,418,458,300
15,670,800,569,608,500
15,674,400,674,714,700
15,678,000,736,719,700
15,681,600,602,686,500
15,685,200,586,623,500
15,688,800,583,647,500
15,692,400,161,558,500
15696000,91,464,403
15699600,59,427,257
15703200,31,337,215
15706800,19,196,116
15710400,6,66,38
15714000,0,0,0
15717600,0,0,0
15721200,0,0,0
15724800,0,0,0
15728400,0,0,0
15732000,0,0,0
15735600,0,0,0
15739200,0,0,0
15742800,6,43,6
15746400,118,158,75
15,750,000,274,305,200
15,753,600,450,463,400
15,757,200,599,610,500
15,760,800,624,726,700
15,764,400,595,803,800
15,768,000,486,854,800
15,771,600,450,877,700
15,775,200,433,839,700
15,778,800,446,760,600
15,782,400,260,646,500
15786000,89,504,457
15789600,58,348,327
15793200,57,196,182
15796800,20,63,54
15800400,0,0,0
15804000,0,0,0
15807600,0,0,0
15811200,0,0,0
15814800,0,0,0
15818400,0,0,0
15822000,0,0,0
15825600,0,0,0
15829200,32,40,17
15,832,800,150,156,100
15,836,400,293,307,200
15,840,000,355,467,400
15,843,600,496,617,500
15,847,200,691,741,600
15,850,800,822,834,700
15,854,400,876,889,800
15,858,000,865,899,800
15,861,600,822,857,800
15,865,200,751,775,700
15,868,800,620,658,500
15,872,400,436,517,400
15,876,000,239,361,300
15879600,78,208,176
15883200,17,68,59
15886800,0,0,0
15890400,0,0,0
15894000,0,0,0
15897600,0,0,0
15901200,0,0,0
15904800,0,0,0
15908400,0,0,0
15912000,0,0,0
15915600,18,41,29
15,919,200,123,155,100
15,922,800,268,304,300
15,926,400,330,461,400
15,930,000,370,608,500
15,933,600,523,734,700
15,937,200,734,827,700
15,940,800,695,881,800
15,944,400,688,889,700
15,948,000,795,848,400
15,951,600,676,766,400
15,955,200,384,651,300
15,958,800,122,512,200
15962400,59,356,197
15966000,35,203,120
15969600,9,65,20
15973200,0,0,0
15976800,0,0,0
15980400,0,0,0
15984000,0,0,0
15987600,0,0,0
15991200,0,0,0
15994800,0,0,0
15998400,0,0,0
16002000,30,27,18
16005600,98,131,132
16,009,200,184,284,200
16,012,800,323,447,400
16,016,400,440,595,600
16,020,000,456,719,700
16,023,600,451,814,700
16,027,200,468,867,600
16,030,800,470,876,600
16,034,400,347,835,200
16,038,000,411,753,200
16,041,600,280,638,100
16,045,200,330,500,100
16,048,800,331,346,100
16052400,178,195,85
16056000,48,60,55
16059600,0,0,0
16063200,0,0,0
16066800,0,0,0
16070400,0,0,0
16074000,0,0,0
16077600,0,0,0
16081200,0,0,0
16084800,0,0,0
16088400,18,28,6
16092000,100,132,33
16,095,600,254,278,100
16,099,200,479,439,300
16,102,800,643,590,500
16,106,400,764,715,400
16,110,000,757,809,400
16,113,600,606,864,400
16,117,200,385,855,500
16,120,800,205,739,500
16,124,400,257,576,400
16,128,000,197,397,400
16,131,600,128,410,200
16135200,66,186,122
16138800,53,20,118
16142400,31,6,58
16146000,0,0,0
16149600,0,0,0
16153200,0,0,0
16156800,0,0,0
16160400,0,0,0
16164000,0,0,0
16167600,0,0,0
16171200,0,0,0
16174800,40,3,33
16178400,162,63,154
16,182,000,309,246,300
16,185,600,451,418,400
16,189,200,580,603,600
16,192,800,724,722,600
16,196,400,696,780,600
16,200,000,527,800,600
16,203,600,656,788,600
16,207,200,610,746,700
16,210,800,396,674,700
16,214,400,197,227,600
16218000,194,63,524
16221600,53,66,368
16225200,59,47,208
16228800,13,33,65
16232400,0,0,0
16236000,0,0,0
16239600,0,0,0
16243200,0,0,0
16246800,0,0,0
16250400,0,0,0
16254000,0,0,0
16257600,0,0,0
16261200,14,2,34
16264800,51,12,154
16268400,181,26,304
16272000,353,56,458
16,275,600,464,206,600
16,279,200,370,307,700
16,282,800,236,352,800
16,286,400,294,403,800
16,290,000,430,382,800
16,293,600,468,329,800
16,297,200,589,441,700
16,300,800,292,450,600
16,304,400,306,370,500
16,308,000,254,228,300
16311600,138,75,198
16315200,47,41,57
16318800,0,0,0
16322400,0,0,0
16326000,0,0,0
16329600,0,0,0
16333200,0,0,0
16336800,0,0,0
16340400,0,0,0
16344000,0,0,0
16347600,3,13,28
16351200,17,69,137
16354800,69,216,292
16,358,400,176,427,400
16,362,000,308,576,600
16,365,600,381,705,700
16,369,200,493,782,800
16,372,800,545,778,800
16,376,400,544,606,800
16,380,000,590,614,800
16,383,600,447,666,700
16,387,200,511,495,600
16,390,800,279,342,500
16394400,90,308,351
16398000,92,191,194
16401600,42,53,59
16405200,2,0,0
16408800,0,0,0
16412400,0,0,0
16416000,0,0,0
16419600,0,0,0
16423200,0,0,0
16426800,0,0,0
16430400,0,0,0
16434000,28,5,6
16437600,144,63,56
16,441,200,315,141,100
16,444,800,477,437,300
16,448,400,608,614,500
16,452,000,593,744,700
16,455,600,460,775,800
16,459,200,474,567,800
16,462,800,303,546,800
16,466,400,477,500,700
16,470,000,288,618,600
16,473,600,387,543,500
16,477,200,203,468,400
16,480,800,174,351,300
16,484,400,124,191,100
16488000,22,58,54
16491600,0,0,0
16495200,0,0,0
16498800,0,0,0
16502400,0,0,0
16506000,0,0,0
16509600,0,0,0
16513200,0,0,0
16516800,0,0,0
16520400,22,14,21
16524000,86,102,127
16,527,600,161,207,200
16,531,200,226,291,400
16,534,800,428,520,500
16,538,400,513,698,700
16,542,000,537,759,700
16,545,600,452,732,800
16,549,200,416,766,800
16,552,800,468,748,800
16,556,400,575,562,700
16,560,000,390,323,600
16,563,600,214,409,400
16,567,200,168,302,300
16,570,800,115,182,100
16574400,13,52,60
16578000,0,0,0
16581600,0,0,0
16585200,0,0,0
16588800,0,0,0
16592400,0,0,0
16596000,0,0,0
16599600,0,0,0
16603200,0,0,0
16606800,12,13,11
16610400,125,98,91
16,614,000,278,253,200
16,617,600,432,423,300
16,621,200,573,582,400
16,624,800,670,711,600
16,628,400,497,786,700
16,632,000,588,829,800
16,635,600,595,798,800
16,639,200,577,744,700
16,642,800,529,641,600
16,646,400,519,536,500
16,650,000,368,440,400
16,653,600,253,328,300
16,657,200,169,175,100
16660800,66,45,48
16664400,5,0,0
16668000,0,0,0
16671600,0,0,0
16675200,0,0,0
16678800,0,0,0
16682400,0,0,0
16686000,0,0,0
16689600,0,0,0
16693200,4,14,15
16696800,48,82,53
16,700,400,149,153,200
16,704,000,296,358,200
16707600,405,507,96
16,711,200,541,628,200
16,714,800,516,716,600
16,718,400,631,777,700
16,722,000,677,777,500
16,725,600,575,537,300
16,729,200,501,456,500
16,732,800,464,255,500
16,736,400,438,146,300
16,740,000,286,131,300
16743600,141,90,191
16747200,30,24,55
16750800,2,0,0
16754400,0,0,0
16758000,0,0,0
16761600,0,0,0
16765200,0,0,0
16768800,0,0,0
16772400,0,0,0
16776000,0,0,0
16779600,1,3,20
16783200,11,45,124
16786800,23,155,282
16790400,49,291,441
16,794,000,207,332,500
16,797,600,515,407,600
16,801,200,518,560,700
16,804,800,226,647,700
16,808,400,302,850,700
16,812,000,177,844,700
16,815,600,238,764,600
16,819,200,263,649,500
16,822,800,219,509,400
16,826,400,254,352,300
16,830,000,103,193,100
16833600,33,52,47
16837200,5,0,0
16840800,0,0,0
16844400,0,0,0
16848000,0,0,0
16851600,0,0,0
16855200,0,0,0
16858800,0,0,0
16862400,0,0,0
16866000,2,32,14
16869600,41,144,86
16,873,200,128,298,200
16,876,800,145,460,300
16,880,400,357,614,300
16,884,000,580,744,300
16,887,600,689,833,400
16,891,200,771,845,400
16,894,800,693,854,600
16,898,400,641,697,700
16,902,000,266,376,600
16,905,600,208,288,400
16,909,200,204,180,400
16,912,800,149,169,100
16,916,400,118,147,100
16920000,37,45,51
16923600,4,0,0
16927200,0,0,0
16930800,0,0,0
16934400,0,0,0
16938000,0,0,0
16941600,0,0,0
16945200,0,0,0
16948800,0,0,0
16952400,1,32,20
16956000,35,140,123
16959600,33,288,277
16963200,39,448,435
16966800,87,596,587
16,970,400,117,717,700
16,974,000,116,789,800
16,977,600,109,759,800
16,981,200,117,574,700
16,984,800,112,474,700
16,988,400,116,514,600
16,992,000,141,515,500
16,995,600,140,455,400
16999200,96,325,296
17002800,71,185,176
17006400,31,54,46
17010000,0,0,0
17013600,0,0,0
17017200,0,0,0
17020800,0,0,0
17024400,0,0,0
17028000,0,0,0
17031600,0,0,0
17035200,0,0,0
17038800,2,24,28
17042400,16,125,49
17046000,143,275,25
17049600,161,436,42
17053200,300,586,56
17,056,800,394,712,100
17,060,400,355,805,600
17,064,000,172,860,600
17,067,600,177,868,600
17,071,200,215,826,600
17,074,800,235,747,400
17,078,400,291,634,400
17,082,000,222,495,400
17,085,600,143,331,200
17089200,89,159,65
17092800,28,35,36
17096400,2,0,0
17100000,0,0,0
17103600,0,0,0
17107200,0,0,0
17110800,0,0,0
17114400,0,0,0
17118000,0,0,0
17121600,0,0,0
17125200,19,23,10
17128800,118,110,38
17132400,261,268,68
17136000,418,437,73
17,139,600,570,588,200
17,143,200,698,715,300
17,146,800,692,810,300
17,150,400,620,863,300
17,154,000,695,871,300
17,157,600,530,830,300
17,161,200,353,750,400
17,164,800,208,637,500
17,168,400,201,496,400
17,172,000,139,342,300
17175600,59,189,162
17179200,21,53,37
17182800,0,0,0
17186400,0,0,0
17190000,0,0,0
17193600,0,0,0
17197200,0,0,0
17200800,0,0,0
17204400,0,0,0
17208000,0,0,0
17211600,15,24,17
17,215,200,107,125,100
17,218,800,281,273,200
17,222,400,437,433,400
17,226,000,590,581,600
17,229,600,511,703,600
17,233,200,566,798,500
17,236,800,728,852,400
17,240,400,634,862,600
17,244,000,746,820,700
17,247,600,596,740,400
17,251,200,538,626,500
17,254,800,314,487,400
17,258,400,174,333,300
17262000,99,180,182
17265600,44,48,48
17269200,1,0,0
17272800,0,0,0
17276400,0,0,0
17280000,0,0,0
17283600,0,0,0
17287200,0,0,0
17290800,0,0,0
17294400,0,0,0
17298000,15,12,20
17301600,95,102,121
17,305,200,226,244,200
17,308,800,426,400,400
17,312,400,557,553,500
17,316,000,673,687,600
17,319,600,710,779,700
17,323,200,522,818,800
17,326,800,639,816,800
17,330,400,546,750,800
17,334,000,490,588,600
17,337,600,459,492,500
17,341,200,366,374,300
17,344,800,220,301,300
17348400,61,161,180
17352000,20,50,46
17355600,1,0,0
17359200,0,0,0
17362800,0,0,0
17366400,0,0,0
17370000,0,0,0
17373600,0,0,0
17377200,0,0,0
17380800,0,0,0
17384400,11,22,9
17388000,90,101,89
17,391,600,208,233,200
17,395,200,393,390,400
17,398,800,375,543,500
17,402,400,290,677,600
17,406,000,296,770,700
17,409,600,334,817,700
17,413,200,588,765,700
17,416,800,639,683,700
17,420,400,494,611,600
17,424,000,405,561,600
17,427,600,417,463,400
17,431,200,320,293,300
17,434,800,171,150,100
17438400,48,37,44
17442000,2,0,0
17445600,0,0,0
17449200,0,0,0
17452800,0,0,0
17456400,0,0,0
17460000,0,0,0
17463600,0,0,0
17467200,0,0,0
17470800,10,15,8
17474400,70,109,51
17478000,238,258,99
17,481,600,391,417,200
17,485,200,539,563,300
17,488,800,671,691,500
17,492,400,768,785,400
17,496,000,829,840,600
17,499,600,756,848,700
17,503,200,708,806,700
17,506,800,502,719,600
17,510,400,439,596,500
17,514,000,458,462,200
17,517,600,326,314,100
17521200,183,164,82
17524800,53,40,11
17528400,2,0,0
17532000,0,0,0
17535600,0,0,0
17539200,0,0,0
17542800,0,0,0
17546400,0,0,0
17550000,0,0,0
17553600,0,0,0
17557200,10,8,6
17560800,83,83,24
17564400,189,170,73
17568000,403,370,82
17,571,600,558,421,100
17,575,200,696,413,100
17,578,800,792,434,100
17,582,400,819,136,100
17,586,000,750,154,100
17,589,600,578,296,100
17,593,200,247,515,100
17596800,88,480,139
17,600,400,129,406,100
17604000,219,223,58
17607600,175,95,30
17611200,45,42,7
17614800,1,0,0
17618400,0,0,0
17622000,0,0,0
17625600,0,0,0
17629200,0,0,0
17632800,0,0,0
17636400,0,0,0
17640000,0,0,0
17643600,13,3,1
17647200,102,56,10
17650800,245,195,25
17654400,404,372,51
17658000,556,543,70
17,661,600,688,675,100
17,665,200,787,771,100
17,668,800,818,827,100
17,672,400,800,839,100
17,676,000,718,774,200
17,679,600,608,659,200
17,683,200,415,546,200
17,686,800,255,411,100
17690400,147,273,76
17694000,60,160,52
17697600,10,36,20
17701200,1,0,0
17704800,0,0,0
17708400,0,0,0
17712000,0,0,0
17715600,0,0,0
17719200,0,0,0
17722800,0,0,0
17726400,0,0,0
17730000,0,2,1
17733600,22,41,39
17,737,200,177,174,100
17,740,800,376,365,300
17,744,400,519,523,400
17,748,000,547,649,500
17,751,600,458,642,500
17,755,200,432,634,600
17,758,800,413,650,600
17,762,400,310,600,600
17,766,000,358,602,600
17,769,600,279,536,300
17,773,200,163,422,300
17776800,57,297,246
17780400,29,147,110
17784000,8,34,21
17787600,0,0,0
17791200,0,0,0
17794800,0,0,0
17798400,0,0,0
17802000,0,0,0
17805600,0,0,0
17809200,0,0,0
17812800,0,0,0
17816400,8,11,5
17820000,58,92,56
17823600,111,236,79
17,827,200,176,398,200
17,830,800,283,548,300
17,834,400,407,674,500
17,838,000,437,769,600
17,841,600,488,825,600
17,845,200,564,833,600
17,848,800,505,793,600
17,852,400,417,712,500
17,856,000,324,598,300
17,859,600,362,460,300
17,863,200,272,306,200
17866800,153,155,61
17870400,32,33,14
17874000,0,0,0
17877600,0,0,0
17881200,0,0,0
17884800,0,0,0
17888400,0,0,0
17892000,0,0,0
17895600,0,0,0
17899200,0,0,0
17902800,0,9,1
17906400,16,90,25
17,910,000,172,237,100
17,913,600,302,390,300
17,917,200,338,531,500
17,920,800,417,660,600
17,924,400,470,753,700
17,928,000,315,809,400
17,931,600,472,815,500
17,935,200,696,774,300
17,938,800,595,701,200
17,942,400,497,583,400
17,946,000,386,448,400
17,949,600,249,277,200
17953200,160,98,154
17956800,36,25,28
17960400,0,0,0
17964000,0,0,0
17967600,0,0,0
17971200,0,0,0
17974800,0,0,0
17978400,0,0,0
17982000,0,0,0
17985600,0,0,0
17989200,3,0,2
17992800,62,9,56
17996400,150,34,188
18000000,289,85,345
18,003,600,427,135,500
18,007,200,533,243,600
18,010,800,608,508,600
18,014,400,747,682,700
18,018,000,635,736,500
18,021,600,661,655,500
18,025,200,671,513,300
18,028,800,571,418,200
18,032,400,451,288,200
18036000,306,53,141
18039600,165,23,39
18043200,36,13,5
18046800,0,0,0
18050400,0,0,0
18054000,0,0,0
18057600,0,0,0
18061200,0,0,0
18064800,0,0,0
18068400,0,0,0
18072000,0,0,0
18075600,0,1,10
18079200,26,26,83
18082800,80,125,201
18,086,400,341,315,300
18,090,000,503,351,500
18,093,600,651,228,600
18,097,200,670,260,600
18,100,800,687,389,600
18,104,400,181,551,600
18,108,000,168,602,600
18,111,600,489,646,400
18,115,200,405,526,300
18,118,800,126,309,300
18122400,70,193,236
18126000,64,123,126
18129600,13,29,18
18133200,0,0,0
18136800,0,0,0
18140400,0,0,0
18144000,0,0,0
18147600,0,0,0
18151200,0,0,0
18154800,0,0,0
18158400,0,0,0
18162000,3,3,10
18165600,81,54,95
18,169,200,228,176,200
18,172,800,383,335,300
18,176,400,530,506,400
18,180,000,598,641,500
18,183,600,638,708,500
18,187,200,671,657,600
18,190,800,738,644,500
18,194,400,686,635,600
18,198,000,612,592,500
18,201,600,510,561,400
18,205,200,371,450,400
18,208,800,273,287,200
18,212,400,147,126,100
18216000,22,22,14
18219600,0,0,0
18223200,0,0,0
18226800,0,0,0
18230400,0,0,0
18234000,0,0,0
18237600,0,0,0
18241200,0,0,0
18244800,0,0,0
18248400,0,1,1
18252000,8,88,14
18255600,21,171,94
18259200,46,304,217
18,262,800,107,369,300
18,266,400,108,466,600
18,270,000,116,491,700
18,273,600,181,434,600
18,277,200,400,411,600
18,280,800,459,569,400
18,284,400,281,549,400
18,288,000,257,515,400
18,291,600,347,283,300
18,295,200,170,132,200
18298800,64,42,137
18302400,16,8,23
18306000,0,0,0
18309600,0,0,0
18313200,0,0,0
18316800,0,0,0
18320400,0,0,0
18324000,0,0,0
18327600,0,0,0
18331200,0,0,0
18334800,0,12,0
18338400,39,93,54
18,342,000,168,239,200
18,345,600,252,383,200
18,349,200,372,495,200
18,352,800,477,618,500
18,356,400,600,694,700
18,360,000,681,770,700
18,363,600,530,729,600
18,367,200,163,682,600
18,370,800,254,494,400
18,374,400,298,283,500
18,378,000,275,138,400
18,381,600,187,129,300
18385200,71,97,151
18388800,16,17,24
18392400,0,0,0
18396000,0,0,0
18399600,0,0,0
18403200,0,0,0
18406800,0,0,0
18410400,0,0,0
18414000,0,0,0
18417600,0,0,0
18421200,0,4,1
18424800,28,72,8
18428400,100,230,33
18432000,169,390,52
18,435,600,263,409,200
18,439,200,342,469,400
18,442,800,580,589,500
18,446,400,743,327,200
18,450,000,778,636,400
18,453,600,741,737,500
18,457,200,661,701,200
18,460,800,565,536,300
18,464,400,447,281,300
18,468,000,292,228,100
18471600,141,142,94
18475200,23,24,17
18478800,0,0,0
18482400,0,0,0
18486000,0,0,0
18489600,0,0,0
18493200,0,0,0
18496800,0,0,0
18500400,0,0,0
18504000,0,0,0
18507600,0,5,4
18511200,74,32,12
18514800,207,201,23
18518400,376,362,46
18522000,480,400,80
18,525,600,650,506,100
18,529,200,745,475,100
18,532,800,787,574,200
18,536,400,801,446,100
18,540,000,699,390,100
18,543,600,353,318,200
18,547,200,250,493,100
18,550,800,282,458,100
18554400,171,285,42
18558000,91,144,75
18561600,15,22,15
18565200,0,0,0
18568800,0,0,0
18572400,0,0,0
18576000,0,0,0
18579600,0,0,0
18583200,0,0,0
18586800,0,0,0
18590400,0,0,0
18594000,0,3,9
18597600,50,55,81
18601200,99,172,198
18,604,800,138,228,300
18,608,400,191,442,500
18,612,000,266,546,500
18,615,600,349,501,600
18,619,200,586,348,600
18,622,800,498,179,600
18,626,400,420,120,500
18,630,000,455,109,400
18,633,600,536,196,300
18,637,200,454,241,200
18,640,800,252,167,100
18644400,97,73,18
18648000,15,16,2
18651600,0,0,0
18655200,0,0,0
18658800,0,0,0
18662400,0,0,0
18666000,0,0,0
18669600,0,0,0
18673200,0,0,0
18676800,0,0,0
18680400,0,5,9
18684000,37,25,37
18687600,194,77,95
18,691,200,371,126,200
18,694,800,485,174,400
18,698,400,594,284,600
18,702,000,720,263,700
18,705,600,706,459,600
18,709,200,693,428,400
18,712,800,723,390,300
18,716,400,706,258,400
18,720,000,588,162,400
18,723,600,436,158,300
18,727,200,287,106,100
18730800,119,57,99
18734400,19,9,6
18738000,0,0,0
18741600,0,0,0
18745200,0,0,0
18748800,0,0,0
18752400,0,0,0
18756000,0,0,0
18759600,0,0,0
18763200,0,0,0
18766800,0,1,1
18770400,56,11,8
18774000,196,62,38
18777600,241,94,127
18,781,200,240,176,200
18,784,800,324,223,300
18,788,400,462,245,500
18,792,000,400,373,600
18,795,600,525,549,400
18,799,200,553,358,200
18,802,800,566,226,100
18806400,205,153,89
18810000,126,152,67
18813600,121,101,46
18817200,52,45,28
18820800,3,5,8
18824400,0,0,0
18828000,0,0,0
18831600,0,0,0
18835200,0,0,0
18838800,0,0,0
18842400,0,0,0
18846000,0,0,0
18849600,0,0,0
18853200,0,5,1
18856800,60,60,37
18860400,196,138,97
18864000,265,179,73
18,867,600,338,308,100
18,871,200,444,398,100
18,874,800,545,517,200
18,878,400,752,640,300
18,882,000,737,708,300
18,885,600,694,678,200
18,889,200,668,551,200
18,892,800,543,462,100
18896400,366,356,55
18900000,233,243,29
18903600,119,99,18
18907200,18,9,3
18910800,0,0,0
18914400,0,0,0
18918000,0,0,0
18921600,0,0,0
18925200,0,0,0
18928800,0,0,0
18932400,0,0,0
18936000,0,0,0
18939600,0,7,5
18943200,14,48,48
18946800,82,95,99
18950400,93,165,237
18,954,000,161,290,300
18,957,600,292,358,300
18,961,200,576,296,300
18,964,800,742,234,300
18,968,400,805,565,500
18,972,000,750,714,300
18,975,600,619,626,400
18,979,200,566,478,500
18,982,800,409,329,300
18,986,400,252,159,100
18990000,122,75,56
18993600,19,12,6
18997200,0,0,0
19000800,0,0,0
19004400,0,0,0
19008000,0,0,0
19011600,0,0,0
19015200,0,0,0
19018800,0,0,0
19022400,0,0,0
19026000,0,3,4
19029600,30,20,79
19033200,89,62,217
19,036,800,230,120,400
19,040,400,406,209,500
19,044,000,503,257,600
19,047,600,510,364,400
